,TotalFinishedArea,TotalAppraisedValue
3466,1390.0,110900.0
3467,2988.00001,156100.0
3468,3566.0,150500.0
3469,6504.0,8600.0
3470,4737.0,165100.0
3471,3915.0,163700.0
3472,1390.0,29700.0
3474,3582.0,62000.0
3475,3348.0,142300.0
3477,865.0,25900.0
3478,972.0,105900.0
3479,972.0,105900.0
3480,1075.20001,109400.0
3481,1209.6000099999999,113100.0
3482,3510.0,151000.0
3483,3338.5,137600.0
3484,3228.0,150500.0
3485,3228.0,150500.0
3486,3542.0,152800.0
3487,864.0,96400.0
3488,864.0,96400.0
3492,7278.0,50880.0
3493,3663.0,162400.0
3494,4589.5,31600.0
3495,1350.0,115300.0
3496,1350.0,115300.0
3497,3594.0,154700.0
3498,3594.0,154700.0
3500,4604.0,165700.0
3501,4448.0,107500.0
3502,4448.0,107500.0
3503,4302.0,56800.0
3504,864.0,101300.0
3505,2610.0,151000.0
3506,1941.0000100000002,130400.0
3507,1600.0,127500.0
3508,1116.0,94200.0
3509,1242.0,111000.0
3510,2288.0,157000.0
3512,5156.0,241200.0
3513,2546.0,131300.0
3514,1833.0,124200.0
3515,1232.0,136000.0
3516,34659.0,463100.0
3518,1825.0,226300.0
3519,1825.0,226300.0
3520,4419.0,189200.0
3521,4980.0,174000.0
3522,4071.0,167800.0
3523,1382.0,103200.0
3524,3480.0,106000.0
3525,3480.0,106000.0
3526,2160.0,168200.0
3527,2160.0,168200.0
3528,3672.0,198400.0
3529,1330.0,99100.0
3530,1330.0,99100.0
3531,1368.0,114800.0
3533,27788.0,355900.0
3534,5910.0,194300.0
3535,5910.0,194300.0
3537,3483.0,141100.0
3538,1350.0,85300.0
3539,1350.0,85300.0
3540,2392.0,165700.0
3541,2392.0,165700.0
3542,1368.0,116500.0
3543,3353.75,130100.0
3544,19972.41,799100.0
3545,5940.0,183300.0
3546,6161.0,198300.0
3547,1441.6000099999999,105900.0
3548,2698.0,135900.0
3549,560.0,37500.0
3550,1052.0,61600.0
3551,3433.0,147900.0
3552,2547.5,147400.0
3553,3961.0,162200.0
3554,7881.0,215000.0
3555,3391.5,152200.0
3556,6120.0,179600.0
3557,4320.0,181600.0
3558,4320.0,181600.0
3559,3640.0,151400.0
3560,3666.0,156200.0
3561,7561.0,238100.0
3562,1575.0,131200.0
3563,10047.0,101600.0
3564,3582.0,62000.0
3565,972.0,105900.0
3566,1075.20001,109400.0
3567,2252.0,175600.0
3568,1568.0,104400.0
3569,2502.0,197200.0
3570,8443.0,57900.0
3571,1588.0,365500.0
3576,1249.0,134500.0
3577,1392.0,128100.0
3578,1392.0,128100.0
3579,1392.0,125100.0
3580,1374.0,129100.0
3581,1392.0,130900.0
3582,5911.0,390500.0
3583,1480.0,124500.0
3584,3391.5,192600.0
3585,1006.25,86700.0
3586,2037.0,159400.0
3587,1470.0,140500.0
3588,1482.0,126600.0
3589,1580.0,136400.0
3590,912.0,106600.0
3591,1209.6000099999999,113100.0
3592,6606.0,194300.0
3593,3986.0,80900.0
3594,3676.0,140900.0
3595,8445.5,224100.0
3596,8445.5,224100.0
3597,3203.75,165800.0
3598,1075.20001,102100.0
3599,3744.0,166400.0
3600,6465.0,181900.0
3601,864.0,96400.0
3602,992.0,94300.0
3603,1456.0,149300.0
3604,1456.0,149300.0
3605,1116.0,94200.0
3606,1370.25,118900.0
3607,1242.0,111000.0
3609,1074.0,329800.0
3610,2812.80001,354000.0
3611,3041.00001,474400.0
3612,3041.00001,474400.0
3613,3141.80001,481000.0
3614,3446.80001,494600.0
3616,662.0,61900.0
3617,447.0,44900.0
3618,468.0,43100.0
3619,662.0,61900.0
3620,3918.0,152200.0
3621,1531.75,160900.0
3622,1531.0,160000.0
3623,1531.75,155600.0
3624,3117.5,190400.0
3632,6930.0,216800.0
3634,67977.0,491000.0
3635,1008.0,183600.0
3637,21754.0,312800.0
3638,1340.0,136600.0
3639,875.0,21000.0
3640,2236.0,158300.0
3641,2464.0,125900.0
3642,2548.0,84770.0
3643,34659.0,463100.0
3644,3723.0,157400.0
3645,3723.0,157400.0
3646,11720.0,214300.0
3648,1368.0,114800.0
3649,2185.0,113000.0
3650,33404.0,377400.0
3651,5910.0,194300.0
3652,1350.0,85000.0
3653,1350.0,85000.0
3654,3196.5,121900.0
3656,5940.0,202400.0
3659,875.0,21000.0
3660,875.0,21000.0
3661,875.0,21000.0
3662,93195.0,44600.0
3663,93195.0,44600.0
3664,376.0,33100.0
3665,396.0,34700.0
3666,400.0,35100.0
3668,48012.0,1915800.0
3669,1588.0,365500.0
3670,1588.0,365500.0
3671,1488.0,150800.0
3672,1392.0,130700.0
3673,1392.0,128100.0
3674,1442.0,127400.0
3676,1006.25,86700.0
3677,1470.0,140500.0
3678,1470.0,140500.0
3679,1470.0,140500.0
